"","X1","Publisher","Is_Fiasco"
"2111",2111,"Namco Bandai Games",FALSE
"2112",2112,"Konami Digital Entertainment",FALSE
"2113",2113,"Namco Bandai Games",FALSE
"2114",2114,"Sony Computer Entertainment",FALSE
"2115",2115,"Sega",FALSE
"2116",2116,"THQ",FALSE
"2117",2117,"Take-Two Interactive",FALSE
"2118",2118,"Ubisoft",FALSE
"2119",2119,"Take-Two Interactive",FALSE
"2120",2120,"Microsoft Game Studios",FALSE
"2121",2121,"Konami Digital Entertainment",FALSE
"2122",2122,"Electronic Arts",TRUE
"2123",2123,"Namco Bandai Games",FALSE
"2124",2124,"Electronic Arts",TRUE
"2125",2125,"Electronic Arts",TRUE
"2126",2126,"Sony Computer Entertainment",FALSE
"2127",2127,"Microsoft Game Studios",FALSE
"2128",2128,"Ubisoft",FALSE
"2129",2129,"Take-Two Interactive",FALSE
"2130",2130,"Activision",FALSE
"2131",2131,"Activision",FALSE
"2132",2132,"Take-Two Interactive",FALSE
"2133",2133,"Ubisoft",FALSE
"2134",2134,"Namco Bandai Games",FALSE
"2135",2135,"Electronic Arts",FALSE
"2136",2136,"Namco Bandai Games",FALSE
"2137",2137,"Sega",FALSE
"2138",2138,"Namco Bandai Games",FALSE
"2139",2139,"Activision",FALSE
"2140",2140,"Namco Bandai Games",FALSE
"2141",2141,"Electronic Arts",TRUE
"2142",2142,"Microsoft Game Studios",FALSE
"2143",2143,"Ubisoft",FALSE
"2144",2144,"Electronic Arts",FALSE
"2145",2145,"THQ",FALSE
"2146",2146,"Sega",FALSE
"2147",2147,"Electronic Arts",FALSE
"2148",2148,"Electronic Arts",FALSE
"2149",2149,"Electronic Arts",FALSE
"2150",2150,"Electronic Arts",FALSE
"2151",2151,"Electronic Arts",FALSE
"2152",2152,"THQ",FALSE
"2153",2153,"Sega",FALSE
"2154",2154,"Sony Computer Entertainment",FALSE
"2155",2155,"Electronic Arts",FALSE
"2156",2156,"Ubisoft",FALSE
"2157",2157,"Activision",FALSE
"2158",2158,"Namco Bandai Games",FALSE
"2159",2159,"Electronic Arts",FALSE
"2160",2160,"Electronic Arts",FALSE
"2161",2161,"Sega",FALSE
"2162",2162,"Konami Digital Entertainment",FALSE
"2163",2163,"Ubisoft",TRUE
"2164",2164,"Sony Computer Entertainment",TRUE
"2165",2165,"Take-Two Interactive",FALSE
"2166",2166,"Sega",FALSE
"2167",2167,"Electronic Arts",FALSE
"2168",2168,"Namco Bandai Games",FALSE
"2169",2169,"Konami Digital Entertainment",FALSE
"2170",2170,"Electronic Arts",FALSE
"2171",2171,"THQ",FALSE
"2172",2172,"Microsoft Game Studios",FALSE
"2173",2173,"Activision",FALSE
"2174",2174,"Electronic Arts",FALSE
"2175",2175,"Microsoft Game Studios",FALSE
"2176",2176,"Electronic Arts",FALSE
"2177",2177,"Electronic Arts",FALSE
"2178",2178,"Activision",FALSE
"2179",2179,"Microsoft Game Studios",FALSE
"2180",2180,"Electronic Arts",FALSE
"2181",2181,"Ubisoft",FALSE
"2182",2182,"Electronic Arts",TRUE
"2183",2183,"Electronic Arts",FALSE
"2184",2184,"Electronic Arts",TRUE
"2185",2185,"THQ",FALSE
"2186",2186,"Activision",FALSE
"2187",2187,"THQ",FALSE
"2188",2188,"Ubisoft",FALSE
"2189",2189,"THQ",FALSE
"2190",2190,"THQ",FALSE
"2191",2191,"Activision",FALSE
"2192",2192,"Microsoft Game Studios",FALSE
"2193",2193,"Take-Two Interactive",FALSE
"2194",2194,"Sega",FALSE
"2195",2195,"Konami Digital Entertainment",TRUE
"2196",2196,"Ubisoft",FALSE
"2197",2197,"Namco Bandai Games",FALSE
"2198",2198,"Ubisoft",FALSE
"2199",2199,"Ubisoft",FALSE
"2200",2200,"Electronic Arts",FALSE
"2201",2201,"Electronic Arts",FALSE
"2202",2202,"Electronic Arts",FALSE
"2203",2203,"Electronic Arts",FALSE
"2204",2204,"THQ",FALSE
"2205",2205,"Ubisoft",FALSE
"2206",2206,"THQ",FALSE
"2207",2207,"Microsoft Game Studios",FALSE
"2208",2208,"Sega",FALSE
"2209",2209,"Take-Two Interactive",FALSE
"2210",2210,"THQ",FALSE
"2211",2211,"Microsoft Game Studios",FALSE
"2212",2212,"Konami Digital Entertainment",FALSE
"2213",2213,"Take-Two Interactive",TRUE
"2214",2214,"Sega",FALSE
"2215",2215,"Take-Two Interactive",FALSE
"2216",2216,"Ubisoft",FALSE
"2217",2217,"Ubisoft",FALSE
"2218",2218,"Konami Digital Entertainment",FALSE
"2219",2219,"Namco Bandai Games",FALSE
"2220",2220,"Activision",FALSE
"2221",2221,"THQ",FALSE
"2222",2222,"Konami Digital Entertainment",FALSE
"2223",2223,"Microsoft Game Studios",FALSE
"2224",2224,"Electronic Arts",FALSE
"2225",2225,"Konami Digital Entertainment",FALSE
"2226",2226,"Electronic Arts",FALSE
"2227",2227,"Electronic Arts",FALSE
"2228",2228,"THQ",FALSE
"2229",2229,"Ubisoft",FALSE
"2230",2230,"Sega",FALSE
"2231",2231,"Activision",FALSE
"2232",2232,"Namco Bandai Games",FALSE
"2233",2233,"Activision",FALSE
"2234",2234,"Microsoft Game Studios",FALSE
"2235",2235,"Ubisoft",FALSE
"2236",2236,"THQ",FALSE
"2237",2237,"Ubisoft",FALSE
"2238",2238,"Microsoft Game Studios",FALSE
"2239",2239,"Ubisoft",FALSE
"2240",2240,"Activision",FALSE
"2241",2241,"Activision",FALSE
"2242",2242,"Ubisoft",FALSE
"2243",2243,"Ubisoft",FALSE
"2244",2244,"Konami Digital Entertainment",FALSE
"2245",2245,"Ubisoft",FALSE
"2246",2246,"Electronic Arts",FALSE
"2247",2247,"Sega",FALSE
"2248",2248,"Take-Two Interactive",TRUE
"2249",2249,"Ubisoft",FALSE
"2250",2250,"Activision",FALSE
"2251",2251,"Ubisoft",FALSE
"2252",2252,"Activision",FALSE
"2253",2253,"Sony Computer Entertainment",FALSE
"2254",2254,"Take-Two Interactive",FALSE
"2255",2255,"Electronic Arts",FALSE
"2256",2256,"Take-Two Interactive",FALSE
"2257",2257,"Electronic Arts",FALSE
"2258",2258,"Electronic Arts",FALSE
"2259",2259,"Sega",FALSE
"2260",2260,"Electronic Arts",FALSE
"2261",2261,"Electronic Arts",FALSE
"2262",2262,"Take-Two Interactive",FALSE
"2263",2263,"Electronic Arts",FALSE
"2264",2264,"Electronic Arts",FALSE
"2265",2265,"Microsoft Game Studios",FALSE
"2266",2266,"Electronic Arts",FALSE
"2267",2267,"Konami Digital Entertainment",FALSE
"2268",2268,"Microsoft Game Studios",FALSE
"2269",2269,"Sony Computer Entertainment",FALSE
"2270",2270,"Ubisoft",FALSE
"2271",2271,"Electronic Arts",FALSE
"2272",2272,"Ubisoft",FALSE
"2273",2273,"Ubisoft",FALSE
"2274",2274,"Ubisoft",FALSE
"2275",2275,"Namco Bandai Games",FALSE
"2276",2276,"Activision",FALSE
"2277",2277,"THQ",FALSE
"2278",2278,"Ubisoft",FALSE
"2279",2279,"Take-Two Interactive",FALSE
"2280",2280,"Electronic Arts",FALSE
"2281",2281,"Namco Bandai Games",FALSE
"2282",2282,"Ubisoft",FALSE
"2283",2283,"Electronic Arts",FALSE
"2284",2284,"Sega",FALSE
"2285",2285,"Electronic Arts",FALSE
"2286",2286,"Electronic Arts",FALSE
"2287",2287,"Activision",FALSE
"2288",2288,"Take-Two Interactive",FALSE
"2289",2289,"Konami Digital Entertainment",TRUE
"2290",2290,"Konami Digital Entertainment",FALSE
"2291",2291,"Activision",FALSE
"2292",2292,"Activision",FALSE
"2293",2293,"Sega",FALSE
"2294",2294,"Sega",FALSE
"2295",2295,"Take-Two Interactive",FALSE
"2296",2296,"Ubisoft",FALSE
"2297",2297,"Electronic Arts",FALSE
"2298",2298,"Namco Bandai Games",FALSE
"2299",2299,"Ubisoft",FALSE
"2300",2300,"Electronic Arts",FALSE
"2301",2301,"THQ",FALSE
"2302",2302,"Ubisoft",FALSE
"2303",2303,"THQ",FALSE
"2304",2304,"THQ",FALSE
"2305",2305,"Electronic Arts",TRUE
"2306",2306,"Ubisoft",FALSE
"2307",2307,"Activision",FALSE
"2308",2308,"Ubisoft",FALSE
"2309",2309,"Konami Digital Entertainment",FALSE
"2310",2310,"Sony Computer Entertainment",FALSE
"2311",2311,"Microsoft Game Studios",FALSE
"2312",2312,"Sony Computer Entertainment",FALSE
"2313",2313,"Microsoft Game Studios",FALSE
"2314",2314,"Ubisoft",FALSE
"2315",2315,"Take-Two Interactive",FALSE
"2316",2316,"Microsoft Game Studios",FALSE
"2317",2317,"THQ",FALSE
"2318",2318,"Activision",FALSE
"2319",2319,"Ubisoft",FALSE
"2320",2320,"Activision",FALSE
"2321",2321,"Microsoft Game Studios",TRUE
"2322",2322,"Electronic Arts",FALSE
"2323",2323,"Namco Bandai Games",FALSE
"2324",2324,"Take-Two Interactive",TRUE
"2325",2325,"Ubisoft",FALSE
"2326",2326,"Ubisoft",FALSE
"2327",2327,"Take-Two Interactive",FALSE
"2328",2328,"THQ",TRUE
"2329",2329,"Microsoft Game Studios",FALSE
"2330",2330,"Take-Two Interactive",FALSE
"2331",2331,"Electronic Arts",TRUE
"2332",2332,"Electronic Arts",FALSE
"2333",2333,"Electronic Arts",FALSE
"2334",2334,"Microsoft Game Studios",FALSE
"2335",2335,"Activision",FALSE
"2336",2336,"Electronic Arts",FALSE
"2337",2337,"Activision",FALSE
"2338",2338,"Electronic Arts",TRUE
"2339",2339,"Activision",FALSE
"2340",2340,"Namco Bandai Games",FALSE
"2341",2341,"Ubisoft",FALSE
"2342",2342,"THQ",FALSE
"2343",2343,"Konami Digital Entertainment",FALSE
"2344",2344,"Activision",FALSE
"2345",2345,"Sega",FALSE
"2346",2346,"Activision",FALSE
"2347",2347,"Namco Bandai Games",TRUE
"2348",2348,"Konami Digital Entertainment",FALSE
