"","Platform","Genre","Publisher","Global_Sales","Critic_Score","Rating","Is_Fiasco"
"1670","XB","Platform","Activision",0.21,58,"T",FALSE
"1671","PS3","Action","Sega",0.2,71,"M",FALSE
"1672","PS3","Simulation","Namco Bandai Games",0.2,33,"T",FALSE
"1673","PS2","Strategy","Konami Digital Entertainment",0.2,68,"T",FALSE
"1674","XB","Sports","Electronic Arts",0.2,76,"E",FALSE
"1675","XB","Racing","Sega",0.2,69,"T",FALSE
"1676","XB","Racing","Take-Two Interactive",0.2,87,"E10+",TRUE
"1677","PC","Shooter","THQ",0.2,74,"M",FALSE
"1678","PS2","Platform","Activision",0.2,70,"E",FALSE
"1679","PS3","Role-Playing","Ubisoft",0.2,64,"T",FALSE
"1680","XB","Sports","Sega",0.2,90,"E",FALSE
"1681","PS3","Sports","Take-Two Interactive",0.2,72,"E",FALSE
"1682","X360","Role-Playing","Ubisoft",0.2,52,"M",FALSE
"1683","PS2","Shooter","Electronic Arts",0.2,51,"M",FALSE
"1684","PC","Sports","Electronic Arts",0.2,81,"E",TRUE
"1685","PS3","Action","Sony Computer Entertainment",0.2,36,"E10+",FALSE
"1686","X360","Misc","Namco Bandai Games",0.2,57,"E",FALSE
"1687","XB","Sports","Electronic Arts",0.2,82,"E",FALSE
"1688","X360","Racing","Activision",0.2,43,"E",FALSE
"1689","XB","Action","Electronic Arts",0.2,71,"T",FALSE
"1690","PS3","Simulation","Activision",0.2,66,"T",FALSE
"1691","X360","Racing","Namco Bandai Games",0.2,74,"E",FALSE
"1692","PS2","Action","Konami Digital Entertainment",0.2,53,"E10+",FALSE
"1693","X360","Simulation","Konami Digital Entertainment",0.2,75,"M",FALSE
"1694","PS2","Strategy","Activision",0.2,78,"T",FALSE
"1695","PS2","Misc","Namco Bandai Games",0.2,77,"E",FALSE
"1696","X360","Shooter","Activision",0.2,50,"M",FALSE
"1697","PS2","Simulation","Ubisoft",0.2,59,"M",FALSE
"1698","X360","Racing","THQ",0.2,65,"E",FALSE
"1699","PS3","Role-Playing","Electronic Arts",0.2,58,"T",FALSE
"1700","PS2","Sports","Sony Computer Entertainment",0.2,57,"E",FALSE
"1701","PS3","Action","Konami Digital Entertainment",0.2,63,"M",FALSE
"1702","PS3","Sports","Take-Two Interactive",0.19,68,"E",TRUE
"1703","PC","Action","Electronic Arts",0.19,78,"M",FALSE
"1704","PS2","Shooter","Ubisoft",0.19,76,"M",FALSE
"1705","PS3","Sports","THQ",0.19,65,"E",TRUE
"1706","X360","Action","THQ",0.19,69,"M",FALSE
"1707","PS3","Action","Konami Digital Entertainment",0.19,72,"M",FALSE
"1708","PC","Shooter","Sega",0.19,68,"M",FALSE
"1709","PS3","Action","Sega",0.19,61,"T",FALSE
"1710","XB","Action","Take-Two Interactive",0.19,74,"M",FALSE
"1711","PS2","Sports","Sony Computer Entertainment",0.19,57,"E",FALSE
"1712","X360","Action","Namco Bandai Games",0.19,49,"T",FALSE
"1713","X360","Misc","Konami Digital Entertainment",0.19,63,"E10+",FALSE
"1714","X360","Role-Playing","Ubisoft",0.19,69,"T",FALSE
"1715","PC","Action","Take-Two Interactive",0.19,63,"M",TRUE
"1716","PS2","Shooter","Electronic Arts",0.19,62,"M",FALSE
"1717","PS2","Strategy","Electronic Arts",0.19,66,"T",FALSE
"1718","PS3","Platform","Activision",0.19,57,"E10+",FALSE
"1719","PS2","Misc","Sony Computer Entertainment",0.19,83,"E",FALSE
"1720","XB","Sports","Electronic Arts",0.19,79,"E",FALSE
"1721","XB","Role-Playing","Microsoft Game Studios",0.19,72,"M",FALSE
"1722","X360","Adventure","Namco Bandai Games",0.19,74,"T",FALSE
"1723","X360","Action","Konami Digital Entertainment",0.19,69,"M",FALSE
"1724","PC","Role-Playing","Ubisoft",0.19,85,"M",FALSE
"1725","PC","Action","Take-Two Interactive",0.19,82,"E",FALSE
"1726","X360","Fighting","Electronic Arts",0.19,54,"T",FALSE
"1727","PS2","Role-Playing","Sega",0.19,68,"T",FALSE
"1728","PS2","Shooter","Activision",0.19,65,"M",FALSE
"1729","PS2","Action","Sega",0.19,58,"M",FALSE
"1730","PS3","Shooter","THQ",0.19,72,"M",FALSE
"1731","PC","Shooter","Take-Two Interactive",0.19,77,"M",TRUE
"1732","PS3","Simulation","Ubisoft",0.19,62,"T",FALSE
"1733","XB","Action","Electronic Arts",0.19,67,"E",FALSE
"1734","PS2","Action","Sony Computer Entertainment",0.19,68,"M",FALSE
"1735","X360","Action","Namco Bandai Games",0.19,55,"T",FALSE
"1736","PC","Action","Ubisoft",0.19,82,"M",FALSE
"1737","PS3","Sports","Ubisoft",0.19,61,"T",FALSE
"1738","X360","Action","Sega",0.19,74,"M",FALSE
"1739","PS3","Action","Activision",0.19,67,"E10+",FALSE
"1740","XB","Racing","Sega",0.19,82,"E",FALSE
"1741","PS2","Action","Activision",0.19,68,"E10+",FALSE
"1742","PS3","Sports","Take-Two Interactive",0.19,74,"E",TRUE
"1743","XB","Sports","Electronic Arts",0.19,69,"E",FALSE
"1744","XB","Sports","Electronic Arts",0.19,81,"E",FALSE
"1745","PS3","Action","Electronic Arts",0.19,65,"E10+",FALSE
"1746","X360","Action","Electronic Arts",0.19,76,"M",FALSE
"1747","XB","Shooter","Take-Two Interactive",0.18,69,"T",FALSE
"1748","XB","Platform","Electronic Arts",0.18,68,"E",FALSE
"1749","PS2","Adventure","Sony Computer Entertainment",0.18,72,"M",FALSE
"1750","PC","Racing","Ubisoft",0.18,80,"T",FALSE
"1751","X360","Simulation","Ubisoft",0.18,64,"E10+",FALSE
"1752","PS2","Misc","Sony Computer Entertainment",0.18,86,"T",FALSE
"1753","XB","Shooter","Konami Digital Entertainment",0.18,61,"E",FALSE
"1754","PC","Shooter","Activision",0.18,83,"M",FALSE
"1755","PS3","Adventure","Ubisoft",0.18,39,"M",FALSE
"1756","X360","Shooter","Electronic Arts",0.18,74,"M",FALSE
"1757","X360","Shooter","Ubisoft",0.18,71,"M",FALSE
"1758","XB","Sports","Activision",0.18,65,"T",FALSE
"1759","XB","Platform","Sega",0.18,49,"E10+",FALSE
"1760","X360","Racing","THQ",0.18,57,"E",FALSE
"1761","XB","Action","Activision",0.18,63,"T",FALSE
"1762","X360","Sports","Electronic Arts",0.18,71,"E",FALSE
"1763","X360","Sports","Ubisoft",0.18,38,"E",FALSE
"1764","PC","Shooter","Sega",0.18,45,"M",FALSE
"1765","PC","Sports","Electronic Arts",0.18,83,"E",FALSE
"1766","PC","Shooter","Take-Two Interactive",0.18,81,"M",FALSE
"1767","XB","Action","Konami Digital Entertainment",0.18,76,"M",FALSE
"1768","X360","Action","Namco Bandai Games",0.18,62,"M",FALSE
"1769","PS2","Misc","Sony Computer Entertainment",0.18,73,"E",FALSE
"1770","PS3","Misc","THQ",0.18,82,"T",FALSE
"1771","PS3","Sports","Take-Two Interactive",0.18,81,"E",FALSE
"1772","PS2","Sports","Konami Digital Entertainment",0.18,67,"T",FALSE
"1773","XB","Racing","THQ",0.18,68,"T",FALSE
"1774","PS2","Racing","Sega",0.18,56,"E",FALSE
"1775","PS3","Racing","Sega",0.18,67,"T",FALSE
"1776","X360","Sports","Take-Two Interactive",0.18,81,"E",FALSE
"1777","PS3","Action","Activision",0.18,51,"E10+",FALSE
"1778","XB","Sports","Electronic Arts",0.18,85,"E",FALSE
"1779","PC","Role-Playing","Namco Bandai Games",0.17,91,"T",FALSE
"1780","PS2","Sports","Sony Computer Entertainment",0.17,78,"E",FALSE
"1781","PS3","Sports","Activision",0.17,31,"E",FALSE
"1782","PS2","Sports","Sony Computer Entertainment",0.17,73,"E",FALSE
"1783","XB","Sports","Microsoft Game Studios",0.17,71,"E",FALSE
"1784","PS2","Sports","Sony Computer Entertainment",0.17,66,"E",FALSE
"1785","X360","Sports","Take-Two Interactive",0.17,69,"E10+",FALSE
"1786","PS3","Strategy","Sega",0.17,51,"M",FALSE
"1787","X360","Action","Activision",0.17,52,"T",FALSE
"1788","PC","Shooter","Ubisoft",0.17,71,"M",TRUE
"1789","PS3","Platform","Sony Computer Entertainment",0.17,53,"E10+",FALSE
"1790","X360","Sports","Take-Two Interactive",0.17,75,"E",FALSE
"1791","X360","Action","Sega",0.17,60,"T",FALSE
"1792","XB","Action","Electronic Arts",0.17,57,"M",FALSE
"1793","X360","Action","Activision",0.17,71,"E",FALSE
"1794","PS3","Fighting","Electronic Arts",0.17,53,"T",FALSE
"1795","PS3","Action","Konami Digital Entertainment",0.17,47,"T",FALSE
"1796","PS2","Action","Electronic Arts",0.17,46,"T",FALSE
"1797","X360","Action","Activision",0.17,63,"E10+",FALSE
"1798","X360","Action","Sega",0.17,73,"M",FALSE
"1799","PS2","Sports","Sony Computer Entertainment",0.17,56,"E",FALSE
"1800","XB","Action","Take-Two Interactive",0.17,67,"M",FALSE
"1801","PS2","Sports","Electronic Arts",0.17,72,"E",FALSE
"1802","X360","Misc","Microsoft Game Studios",0.17,49,"E10+",FALSE
"1803","X360","Adventure","Ubisoft",0.17,42,"M",FALSE
"1804","PS3","Racing","Namco Bandai Games",0.17,72,"T",FALSE
"1805","PS2","Misc","Sega",0.17,72,"T",FALSE
"1806","PC","Action","Ubisoft",0.16,74,"M",TRUE
"1807","PC","Strategy","Take-Two Interactive",0.16,94,"E10+",FALSE
"1808","PS2","Sports","Sony Computer Entertainment",0.16,68,"E",FALSE
"1809","PS2","Sports","Sega",0.16,83,"E",FALSE
"1810","PS3","Fighting","Sega",0.16,66,"T",FALSE
"1811","X360","Action","Namco Bandai Games",0.16,42,"T",FALSE
"1812","PS3","Action","Namco Bandai Games",0.16,59,"M",FALSE
"1813","X360","Simulation","Activision",0.16,70,"T",FALSE
"1814","PS3","Action","Activision",0.16,66,"E",TRUE
"1815","XB","Shooter","Electronic Arts",0.16,83,"M",FALSE
"1816","PS2","Action","Ubisoft",0.16,81,"M",FALSE
"1817","PS2","Sports","Activision",0.16,83,"E",FALSE
"1818","PS3","Action","Ubisoft",0.16,51,"M",FALSE
"1819","PS3","Sports","Take-Two Interactive",0.16,77,"E",FALSE
"1820","X360","Role-Playing","Namco Bandai Games",0.16,75,"T",FALSE
"1821","PC","Racing","Ubisoft",0.16,71,"T",FALSE
"1822","PS3","Action","Electronic Arts",0.16,61,"E",FALSE
"1823","PC","Simulation","Electronic Arts",0.16,73,"T",FALSE
"1824","PC","Sports","Take-Two Interactive",0.16,86,"E",FALSE
"1825","PS3","Simulation","Ubisoft",0.16,62,"T",FALSE
"1826","PC","Shooter","Electronic Arts",0.16,82,"M",FALSE
"1827","X360","Sports","Ubisoft",0.16,61,"T",FALSE
"1828","X360","Sports","Take-Two Interactive",0.16,72,"T",FALSE
"1829","XB","Sports","Electronic Arts",0.16,77,"E",FALSE
"1830","X360","Action","Activision",0.16,60,"E10+",FALSE
"1831","PS2","Shooter","THQ",0.15,64,"M",FALSE
"1832","PS3","Sports","Take-Two Interactive",0.15,73,"E10+",FALSE
"1833","X360","Strategy","Sega",0.15,48,"M",FALSE
"1834","X360","Simulation","Konami Digital Entertainment",0.15,77,"T",FALSE
"1835","X360","Racing","THQ",0.15,54,"E",FALSE
"1836","PS3","Sports","Electronic Arts",0.15,81,"E",FALSE
"1837","PS2","Racing","Konami Digital Entertainment",0.15,70,"E",FALSE
"1838","X360","Shooter","Microsoft Game Studios",0.15,64,"T",FALSE
"1839","PS3","Sports","Take-Two Interactive",0.15,66,"E10+",FALSE
"1840","PS2","Sports","Konami Digital Entertainment",0.15,67,"E",FALSE
"1841","X360","Platform","THQ",0.15,77,"E10+",FALSE
"1842","PS3","Sports","Sony Computer Entertainment",0.15,63,"E",FALSE
"1843","X360","Action","THQ",0.15,55,"E10+",FALSE
"1844","XB","Sports","Sega",0.15,89,"E",FALSE
"1845","XB","Shooter","Take-Two Interactive",0.15,75,"M",FALSE
"1846","X360","Sports","Electronic Arts",0.15,62,"E",FALSE
"1847","PS2","Racing","Electronic Arts",0.15,83,"E",FALSE
"1848","PC","Action","THQ",0.15,83,"M",FALSE
"1849","PS3","Action","Take-Two Interactive",0.15,47,"T",FALSE
"1850","PS3","Action","THQ",0.15,43,"E10+",FALSE
"1851","XB","Shooter","THQ",0.15,71,"M",FALSE
"1852","XB","Action","THQ",0.15,51,"M",FALSE
"1853","PS2","Racing","Ubisoft",0.15,52,"M",FALSE
"1854","PS3","Sports","Sony Computer Entertainment",0.15,66,"E10+",FALSE
"1855","X360","Simulation","Ubisoft",0.15,64,"T",FALSE
"1856","PS3","Simulation","Ubisoft",0.15,70,"T",FALSE
"1857","XB","Sports","Electronic Arts",0.15,65,"E10+",FALSE
"1858","XB","Misc","Sega",0.15,81,"E",FALSE
"1859","X360","Sports","Take-Two Interactive",0.15,69,"E10+",FALSE
"1860","PS3","Shooter","Activision",0.15,50,"M",FALSE
"1861","XB","Action","Microsoft Game Studios",0.14,66,"E",FALSE
"1862","X360","Racing","THQ",0.14,58,"E",FALSE
"1863","PS2","Action","Electronic Arts",0.14,50,"T",TRUE
"1864","PC","Shooter","Sega",0.14,81,"M",FALSE
"1865","X360","Action","Sega",0.14,38,"T",FALSE
"1866","XB","Sports","Electronic Arts",0.14,81,"E",FALSE
"1867","XB","Sports","Sega",0.14,84,"E",FALSE
"1868","PS2","Misc","Sony Computer Entertainment",0.14,67,"E",FALSE
"1869","PS3","Sports","Electronic Arts",0.14,64,"E",FALSE
"1870","PS2","Adventure","Electronic Arts",0.14,72,"T",FALSE
"1871","PS3","Action","Sega",0.14,39,"T",FALSE
"1872","PS2","Action","Take-Two Interactive",0.14,54,"T",FALSE
"1873","PS2","Sports","Sony Computer Entertainment",0.14,78,"E",FALSE
"1874","PC","Shooter","Electronic Arts",0.14,96,"M",FALSE
"1875","PS2","Shooter","Electronic Arts",0.14,67,"T",FALSE
"1876","PS2","Adventure","Sony Computer Entertainment",0.14,71,"E",FALSE
"1877","PS3","Sports","Take-Two Interactive",0.14,82,"E",TRUE
"1878","PC","Shooter","Take-Two Interactive",0.14,77,"M",FALSE
"1879","X360","Simulation","Ubisoft",0.14,72,"T",FALSE
"1880","X360","Action","Activision",0.14,58,"E10+",FALSE
"1881","PC","Shooter","Electronic Arts",0.14,71,"M",TRUE
"1882","X360","Simulation","Ubisoft",0.14,62,"T",FALSE
"1883","X360","Action","Electronic Arts",0.14,60,"E",FALSE
"1884","PS2","Sports","Electronic Arts",0.14,76,"E",FALSE
"1885","PS2","Sports","Sony Computer Entertainment",0.14,77,"E",FALSE
"1886","X360","Adventure","Ubisoft",0.14,35,"T",FALSE
"1887","PS2","Shooter","Sony Computer Entertainment",0.14,65,"T",FALSE
"1888","PC","Shooter","Activision",0.14,73,"M",TRUE
"1889","X360","Racing","THQ",0.14,80,"E",FALSE
"1890","XB","Strategy","Activision",0.14,79,"T",FALSE
"1891","PS2","Action","Konami Digital Entertainment",0.13,59,"T",FALSE
"1892","XB","Action","Activision",0.13,53,"M",FALSE
"1893","PS2","Role-Playing","Konami Digital Entertainment",0.13,72,"T",FALSE
"1894","X360","Sports","Take-Two Interactive",0.13,71,"E10+",FALSE
"1895","XB","Misc","Ubisoft",0.13,79,"E",FALSE
"1896","PS2","Racing","Sony Computer Entertainment",0.13,57,"T",FALSE
"1897","X360","Fighting","Konami Digital Entertainment",0.13,62,"M",FALSE
"1898","PC","Strategy","Sega",0.13,86,"T",FALSE
"1899","PS2","Adventure","Konami Digital Entertainment",0.13,54,"T",FALSE
"1900","PS3","Sports","Take-Two Interactive",0.13,80,"E10+",FALSE
"1901","PS3","Sports","Sony Computer Entertainment",0.13,63,"E",FALSE
"1902","PS2","Role-Playing","Ubisoft",0.13,58,"M",FALSE
"1903","XB","Racing","Sega",0.13,56,"E",FALSE
"1904","X360","Sports","Activision",0.13,48,"T",FALSE
"1905","XB","Action","Microsoft Game Studios",0.13,61,"T",FALSE
"1906","PS2","Platform","Sony Computer Entertainment",0.13,77,"E10+",FALSE
"1907","PS2","Action","Ubisoft",0.13,48,"T",FALSE
"1908","XB","Action","Sega",0.13,80,"T",FALSE
"1909","PS2","Shooter","THQ",0.13,62,"T",FALSE
"1910","X360","Action","Electronic Arts",0.13,68,"E10+",FALSE
"1911","XB","Action","Konami Digital Entertainment",0.13,48,"T",FALSE
"1912","XB","Action","Sega",0.13,73,"M",FALSE
"1913","PS2","Simulation","Take-Two Interactive",0.13,63,"E",FALSE
"1914","XB","Action","THQ",0.13,68,"T",FALSE
"1915","X360","Shooter","Activision",0.13,60,"T",FALSE
"1916","XB","Racing","Microsoft Game Studios",0.13,70,"T",FALSE
"1917","PS2","Sports","Sony Computer Entertainment",0.13,74,"E",FALSE
"1918","PS3","Shooter","Konami Digital Entertainment",0.12,50,"M",FALSE
"1919","PS3","Sports","Take-Two Interactive",0.12,79,"E10+",FALSE
"1920","PS2","Strategy","Sega",0.12,70,"T",FALSE
"1921","PS2","Platform","Ubisoft",0.12,49,"E",FALSE
"1922","XB","Platform","Activision",0.12,70,"E",FALSE
"1923","X360","Action","Activision",0.12,68,"E10+",FALSE
"1924","XB","Shooter","THQ",0.12,74,"M",FALSE
"1925","XB","Platform","Microsoft Game Studios",0.12,73,"T",FALSE
"1926","PS3","Misc","Sony Computer Entertainment",0.12,66,"T",FALSE
"1927","PS2","Action","Namco Bandai Games",0.12,53,"E",FALSE
"1928","X360","Action","THQ",0.12,33,"E10+",FALSE
"1929","PS2","Adventure","Take-Two Interactive",0.12,43,"E10+",TRUE
"1930","PS3","Adventure","Ubisoft",0.12,50,"T",FALSE
"1931","XB","Racing","Electronic Arts",0.12,65,"T",FALSE
"1932","XB","Adventure","Electronic Arts",0.12,71,"M",FALSE
"1933","X360","Sports","Take-Two Interactive",0.12,70,"E",FALSE
"1934","XB","Sports","Electronic Arts",0.12,69,"E",FALSE
"1935","XB","Platform","THQ",0.12,88,"T",FALSE
"1936","PC","Adventure","Electronic Arts",0.12,75,"M",FALSE
"1937","X360","Role-Playing","Sega",0.12,64,"T",FALSE
"1938","XB","Action","Konami Digital Entertainment",0.12,74,"M",FALSE
"1939","PS2","Action","Sega",0.12,68,"M",FALSE
"1940","XB","Adventure","Ubisoft",0.12,45,"M",FALSE
"1941","PC","Sports","Electronic Arts",0.12,84,"E",TRUE
"1942","XB","Sports","Sega",0.12,89,"E",FALSE
"1943","PS2","Racing","Electronic Arts",0.12,81,"E",FALSE
"1944","PC","Role-Playing","Electronic Arts",0.12,65,"T",FALSE
"1945","X360","Sports","Ubisoft",0.12,21,"T",FALSE
"1946","XB","Action","THQ",0.12,79,"T",FALSE
"1947","XB","Sports","Activision",0.11,59,"T",FALSE
"1948","PS2","Racing","Electronic Arts",0.11,68,"E",FALSE
"1949","PS2","Role-Playing","Sega",0.11,69,"T",FALSE
"1950","X360","Action","Take-Two Interactive",0.11,45,"T",FALSE
"1951","X360","Sports","Electronic Arts",0.11,67,"E",FALSE
"1952","X360","Racing","Activision",0.11,40,"M",FALSE
"1953","XB","Action","Microsoft Game Studios",0.11,81,"T",FALSE
"1954","PS2","Strategy","Konami Digital Entertainment",0.11,82,"T",FALSE
"1955","XB","Action","THQ",0.11,75,"M",FALSE
"1956","XB","Action","Ubisoft",0.11,67,"T",FALSE
"1957","PS2","Action","Ubisoft",0.11,68,"M",FALSE
"1958","PS2","Sports","Konami Digital Entertainment",0.11,80,"E",FALSE
"1959","PS2","Simulation","Konami Digital Entertainment",0.11,66,"T",FALSE
"1960","X360","Platform","Ubisoft",0.11,59,"E10+",FALSE
"1961","PC","Shooter","Ubisoft",0.11,51,"M",FALSE
"1962","X360","Racing","Namco Bandai Games",0.11,71,"T",FALSE
"1963","XB","Sports","Sega",0.11,88,"E",FALSE
"1964","X360","Misc","THQ",0.11,28,"T",FALSE
"1965","XB","Sports","Activision",0.11,76,"E",FALSE
"1966","X360","Misc","Konami Digital Entertainment",0.11,70,"E",FALSE
"1967","PS2","Shooter","Namco Bandai Games",0.11,60,"T",FALSE
"1968","XB","Sports","Microsoft Game Studios",0.11,65,"E",FALSE
"1969","XB","Platform","Electronic Arts",0.11,69,"E",FALSE
"1970","X360","Racing","Activision",0.11,38,"T",FALSE
"1971","X360","Action","Konami Digital Entertainment",0.11,44,"T",FALSE
"1972","PC","Platform","Sega",0.11,77,"E",FALSE
"1973","PC","Action","Activision",0.11,76,"M",FALSE
"1974","X360","Sports","Activision",0.11,51,"T",FALSE
"1975","X360","Platform","Activision",0.11,62,"E10+",FALSE
"1976","XB","Shooter","Electronic Arts",0.11,64,"M",FALSE
"1977","PC","Action","Ubisoft",0.11,83,"M",TRUE
"1978","PS3","Fighting","Konami Digital Entertainment",0.11,54,"T",FALSE
"1979","XB","Shooter","Electronic Arts",0.11,54,"M",FALSE
"1980","X360","Adventure","Namco Bandai Games",0.11,60,"E10+",FALSE
"1981","PS2","Sports","Take-Two Interactive",0.1,67,"E",FALSE
"1982","X360","Misc","Ubisoft",0.1,47,"E10+",FALSE
"1983","PS2","Racing","Electronic Arts",0.1,70,"E",FALSE
"1984","X360","Sports","Konami Digital Entertainment",0.1,79,"E",FALSE
"1985","PS2","Platform","Konami Digital Entertainment",0.1,54,"E",FALSE
"1986","PC","Action","Konami Digital Entertainment",0.1,74,"E",TRUE
"1987","PS2","Simulation","Sony Computer Entertainment",0.1,78,"T",FALSE
"1988","PS3","Platform","Ubisoft",0.1,66,"E",FALSE
"1989","PS2","Sports","THQ",0.1,71,"E",FALSE
"1990","X360","Action","Konami Digital Entertainment",0.1,52,"M",FALSE
"1991","X360","Action","Sega",0.1,66,"T",FALSE
"1992","PS2","Action","Sony Computer Entertainment",0.1,51,"M",FALSE
"1993","PC","Strategy","Activision",0.1,92,"T",FALSE
"1994","PC","Shooter","Activision",0.1,87,"M",FALSE
"1995","X360","Racing","Activision",0.1,72,"E",TRUE
"1996","XB","Sports","Electronic Arts",0.1,60,"E",FALSE
"1997","PC","Simulation","Electronic Arts",0.1,77,"T",FALSE
"1998","XB","Racing","THQ",0.1,63,"E",FALSE
"1999","X360","Sports","Ubisoft",0.1,61,"E10+",FALSE
"2000","XB","Action","Activision",0.1,53,"T",FALSE
"2001","PS2","Role-Playing","Ubisoft",0.1,76,"T",FALSE
"2002","PS2","Action","Activision",0.1,65,"E",FALSE
"2003","XB","Sports","Activision",0.1,80,"E",FALSE
"2004","X360","Sports","Electronic Arts",0.1,49,"E",FALSE
"2005","PC","Action","Electronic Arts",0.1,37,"T",FALSE
"2006","XB","Role-Playing","Ubisoft",0.1,75,"T",FALSE
"2007","XB","Shooter","Konami Digital Entertainment",0.1,69,"M",FALSE
"2008","XB","Puzzle","Microsoft Game Studios",0.1,28,"E",FALSE
"2009","X360","Sports","Take-Two Interactive",0.1,75,"E10+",FALSE
"2010","XB","Sports","Take-Two Interactive",0.1,82,"E",FALSE
"2011","XB","Action","Ubisoft",0.1,67,"T",FALSE
"2012","X360","Shooter","Konami Digital Entertainment",0.1,52,"M",FALSE
"2013","PS3","Action","Konami Digital Entertainment",0.1,53,"M",FALSE
"2014","PS2","Role-Playing","Sega",0.1,64,"E10+",FALSE
"2015","X360","Action","Electronic Arts",0.1,56,"E10+",FALSE
"2016","XB","Racing","THQ",0.1,87,"E",FALSE
"2017","XB","Simulation","Microsoft Game Studios",0.1,83,"T",FALSE
"2018","PC","Strategy","Sega",0.1,88,"T",FALSE
"2019","XB","Action","Activision",0.1,54,"T",FALSE
"2020","X360","Misc","THQ",0.09,60,"E10+",FALSE
"2021","XB","Simulation","Ubisoft",0.09,61,"M",FALSE
"2022","PS2","Action","THQ",0.09,62,"E10+",FALSE
"2023","PS3","Adventure","Namco Bandai Games",0.09,59,"E10+",FALSE
"2024","PC","Racing","Electronic Arts",0.09,87,"E10+",FALSE
"2025","PC","Strategy","Microsoft Game Studios",0.09,92,"T",FALSE
"2026","PS2","Role-Playing","Sega",0.09,61,"T",FALSE
"2027","XB","Racing","THQ",0.09,84,"E",FALSE
"2028","PS2","Platform","Take-Two Interactive",0.09,70,"E",FALSE
"2029","PC","Shooter","Microsoft Game Studios",0.09,72,"M",FALSE
"2030","PS2","Shooter","Konami Digital Entertainment",0.09,82,"T",FALSE
"2031","XB","Action","Microsoft Game Studios",0.09,94,"M",FALSE
"2032","PS3","Sports","Electronic Arts",0.09,67,"E",TRUE
"2033","PS2","Fighting","Konami Digital Entertainment",0.09,59,"M",FALSE
"2034","PC","Simulation","Sega",0.09,81,"E",TRUE
"2035","PS2","Role-Playing","Sony Computer Entertainment",0.09,73,"T",FALSE
"2036","XB","Action","Activision",0.09,71,"E10+",FALSE
"2037","X360","Racing","Konami Digital Entertainment",0.09,65,"E10+",FALSE
"2038","PS3","Fighting","Namco Bandai Games",0.09,49,"E10+",FALSE
"2039","X360","Action","Konami Digital Entertainment",0.09,70,"M",FALSE
"2040","PS2","Action","Sony Computer Entertainment",0.09,69,"T",FALSE
"2041","PS2","Sports","Electronic Arts",0.09,71,"E",FALSE
"2042","PS3","Action","Konami Digital Entertainment",0.09,69,"E10+",FALSE
"2043","XB","Sports","Konami Digital Entertainment",0.09,90,"E",FALSE
"2044","XB","Shooter","Ubisoft",0.09,77,"M",FALSE
"2045","XB","Misc","Konami Digital Entertainment",0.09,80,"E",FALSE
"2046","PC","Shooter","THQ",0.09,75,"M",FALSE
"2047","PS2","Role-Playing","Ubisoft",0.09,70,"T",FALSE
"2048","PC","Simulation","Electronic Arts",0.09,75,"T",FALSE
"2049","PC","Strategy","Microsoft Game Studios",0.09,89,"T",FALSE
"2050","PS2","Action","Sega",0.09,54,"E",FALSE
"2051","PS3","Action","THQ",0.09,70,"E10+",FALSE
"2052","X360","Platform","Ubisoft",0.09,62,"E",FALSE
"2053","XB","Sports","Electronic Arts",0.08,82,"E",FALSE
"2054","PS2","Role-Playing","Konami Digital Entertainment",0.08,48,"T",FALSE
"2055","X360","Shooter","Ubisoft",0.08,43,"T",FALSE
"2056","PS3","Racing","Activision",0.08,76,"E",TRUE
"2057","XB","Racing","Sega",0.08,72,"T",FALSE
"2058","PS2","Platform","Ubisoft",0.08,73,"E",FALSE
"2059","XB","Strategy","Electronic Arts",0.08,64,"T",FALSE
"2060","XB","Sports","Electronic Arts",0.08,63,"E",FALSE
"2061","XB","Simulation","Ubisoft",0.08,69,"T",FALSE
"2062","X360","Sports","Take-Two Interactive",0.08,78,"E10+",FALSE
"2063","PC","Sports","Konami Digital Entertainment",0.08,80,"E",FALSE
"2064","PC","Shooter","Take-Two Interactive",0.08,69,"T",FALSE
"2065","PS3","Action","Namco Bandai Games",0.08,51,"M",FALSE
"2066","PS2","Action","Take-Two Interactive",0.08,78,"M",FALSE
"2067","PS2","Action","Sega",0.08,52,"T",FALSE
"2068","X360","Action","Konami Digital Entertainment",0.08,62,"E10+",FALSE
"2069","PC","Shooter","Electronic Arts",0.08,91,"T",FALSE
"2070","PC","Shooter","Electronic Arts",0.08,85,"M",FALSE
"2071","PC","Sports","Take-Two Interactive",0.08,74,"E",FALSE
"2072","PS3","Platform","Namco Bandai Games",0.08,51,"E10+",FALSE
"2073","PS2","Role-Playing","Ubisoft",0.08,43,"T",FALSE
"2074","PC","Strategy","THQ",0.08,80,"M",FALSE
"2075","X360","Action","Namco Bandai Games",0.08,49,"M",FALSE
"2076","X360","Platform","Namco Bandai Games",0.08,49,"E10+",FALSE
"2077","PC","Action","Ubisoft",0.08,74,"M",FALSE
"2078","PS3","Sports","Take-Two Interactive",0.08,49,"E",FALSE
"2079","X360","Misc","Activision",0.08,74,"T",FALSE
"2080","PC","Simulation","Ubisoft",0.08,90,"T",FALSE
"2081","XB","Racing","Ubisoft",0.08,49,"E",FALSE
"2082","PC","Action","Konami Digital Entertainment",0.08,91,"M",FALSE
"2083","PS2","Action","Namco Bandai Games",0.08,60,"T",FALSE
